1077172964	20221221	202212	2022	2022.9616	IRN	IRANIAN	IRN								NIC	NICARAGUA	NIC								0	043	043	04	1	2.8	3	1	3	-2.42914979757085	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	20221221193000	https://www.confidencial.digital/english/nicaragua-iran-reinforce-mutual-will-to-defeat-the-usa/
1077172965	20221221	202212	2022	2022.9616	IRNGOV	IRAN	IRN					GOV													0	040	040	04	1	1.0	3	1	3	-2.42914979757085	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	0								4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	20221221193000	https://www.confidencial.digital/english/nicaragua-iran-reinforce-mutual-will-to-defeat-the-usa/
1077172966	20221221	202212	2022	2022.9616	ISR	JERUSALEM	ISR																		1	172	172	17	4	-5.0	8	1	8	-2.1505376344086	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20221221193000	https://www.washingtontimes.com/news/2022/dec/21/store-jerusalem-bans-women-during-parts-day/
1077172967	20221221	202212	2022	2022.9616	ISR	ISRAEL	ISR								BHR	BAHRAIN	BHR								1	042	042	04	1	1.9	2	1	2	3.36134453781512	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20221221193000	https://www.jpost.com/middle-east/article-725489
1077172968	20221221	202212	2022	2022.9616	ISR	ISRAEL	ISR								FRA	FRANCE	FRA								1	043	043	04	1	2.8	2	1	2	-4.87465181058496	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	France	FR	FR		46	2	FR	20221221193000	https://www.thesudburystar.com:443/opinion/cohen-hope-stirs-even-as-antisemitism-is-on-the-rise/wcm/58e1befe-3459-410d-8c4e-00bf9c967de7
1077172969	20221221	202212	2022	2022.9616	ISR	ISRAEL	ISR								FRA	FRANCE	FRA								1	043	043	04	1	2.8	2	1	2	-4.87465181058496	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	1	France	FR	FR		46	2	FR	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20221221193000	https://www.thesudburystar.com:443/opinion/cohen-hope-stirs-even-as-antisemitism-is-on-the-rise/wcm/58e1befe-3459-410d-8c4e-00bf9c967de7
1077172970	20221221	202212	2022	2022.9616	ISR	ISRAEL	ISR								FRA	FRANCE	FRA								1	043	043	04	1	2.8	6	1	6	-4.87465181058496	1	Israel	IS	IS		31.5	34.75	IS	1	France	FR	FR		46	2	FR	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20221221193000	https://www.thesudburystar.com:443/opinion/cohen-hope-stirs-even-as-antisemitism-is-on-the-rise/wcm/58e1befe-3459-410d-8c4e-00bf9c967de7
1077172971	20221221	202212	2022	2022.9616	ISR	ISRAELI	ISR								JEWUDX	HAREDI				JEW	UDX				0	071	071	07	2	7.4	10	1	10	-2.1505376344086	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20221221193000	https://www.washingtontimes.com/news/2022/dec/21/store-jerusalem-bans-women-during-parts-day/
1077172972	20221221	202212	2022	2022.9616	ITA	MILAN	ITA																		1	111	111	11	3	-2.0	2	1	2	7.02247191011236	4	Dumfries House, East Ayrshire, United Kingdom	UK	UKU4	40176	55.4667	-4.3	-2594815	0								4	Dumfries House, East Ayrshire, United Kingdom	UK	UKU4	40176	55.4667	-4.3	-2594815	20221221193000	https://www.gazettelive.co.uk/news/teesside-news/teesside-fashion-designer-bringing-milan-25804344
1077172973	20221221	202212	2022	2022.9616	ITA	MILAN	ITA																		1	111	111	11	3	-2.0	8	1	8	7.02247191011236	4	Middlesbrough, Redcar and Cleveland, United Kingdom	UK	UKK9	40100	54.5728	-1.16278	-2603029	0								4	Middlesbrough, Redcar and Cleveland, United Kingdom	UK	UKK9	40100	54.5728	-1.16278	-2603029	20221221193000	https://www.gazettelive.co.uk/news/teesside-news/teesside-fashion-designer-bringing-milan-25804344
1077172974	20221221	202212	2022	2022.9616	ITA	ITALY	ITA								BRA	BRAZIL	BRA								0	020	020	02	1	3.0	1	1	1	0.10702341137123	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	1	Brazil	BR	BR		-10	-55	BR	20221221193000	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273929
1077172975	20221221	202212	2022	2022.9616	ITA	ITALY	ITA								BRA	BRAZIL	BRA								0	020	020	02	1	3.0	3	1	3	0.10702341137123	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20221221193000	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273929
1077172976	20221221	202212	2022	2022.9616	ITA	ITALY	ITA								BRA	BRAZIL	BRA								0	020	020	02	1	3.0	1	1	1	0.10702341137123	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	20221221193000	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273929
1077172977	20221221	202212	2022	2022.9616	ITA	ITALY	ITA								BRA	BRAZIL	BRA								0	057	057	05	1	8.0	1	1	1	0.10702341137123	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	20221221193000	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273929
1077172978	20221221	202212	2022	2022.9616	ITA	ITALY	ITA								BRA	BRAZIL	BRA								0	057	057	05	1	8.0	3	1	3	0.10702341137123	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	1	Brazil	BR	BR		-10	-55	BR	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	20221221193000	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273929
1077172979	20221221	202212	2022	2022.9616	ITA	ITALY	ITA								BRA	BRAZIL	BRA								0	057	057	05	1	8.0	1	1	1	0.10702341137123	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20221221193000	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273929
1077172980	20221221	202212	2022	2022.9616	ITA	ITALIAN	ITA								BRA	BRAZILIAN	BRA								0	120	120	12	3	-4.0	2	1	2	0.10702341137123	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	20221221193000	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273929
1077172981	20221221	202212	2022	2022.9616	ITA	ITALY	ITA								BRA	BRAZIL	BRA								0	120	120	12	3	-4.0	2	1	2	0.10702341137123	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	1	Brazil	BR	BR		-10	-55	BR	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	20221221193000	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273929
1077172982	20221221	202212	2022	2022.9616	ITA	ITALIAN	ITA								BRA	BRAZILIAN	BRA								0	120	120	12	3	-4.0	6	1	6	0.10702341137123	4	Scuola, Sicilia, Italy	IT	IT15	18396	36.8667	14.6333	-129332	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20221221193000	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273929
1077172983	20221221	202212	2022	2022.9616	ITA	MILAN	ITA								GBR	UNITED KINGDOM	GBR								1	111	111	11	3	-2.0	6	1	6	7.02247191011236	4	Dumfries House, East Ayrshire, United Kingdom	UK	UKU4	40176	55.4667	-4.3	-2594815	4	Dumfries House, East Ayrshire, United Kingdom	UK	UKU4	40176	55.4667	-4.3	-2594815	4	Dumfries House, East Ayrshire, United Kingdom	UK	UKU4	40176	55.4667	-4.3	-2594815	20221221193000	https://www.gazettelive.co.uk/news/teesside-news/teesside-fashion-designer-bringing-milan-25804344
1077172984	20221221	202212	2022	2022.9616	ITA	FERRARA	ITA								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	7	1	7	1.24378109452736	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20221221193000	https://www.foxbusiness.com/lifestyle/delta-air-lines-offer-free-wi-fi-flights-starting-2023-report
1077172985	20221221	202212	2022	2022.9616	JAM	JAMAICA	JAM																		1	111	111	11	3	-2.0	3	1	3	4.3010752688172	1	Jamaica	JM	JM		18.25	-77.5	JM	0								1	Jamaica	JM	JM		18.25	-77.5	JM	20221221193000	http://jamaica-star.com/article/news/20221221/%E2%80%98honi-b%E2%80%99-%E2%80%98bwoyatingz%E2%80%99-take-over-miss-kitty
1077172986	20221221	202212	2022	2022.9616	JEW	JEWISH				JEW															1	017	017	01	1	0.0	5	1	5	4.16666666666667	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20221221193000	https://www.stltoday.com/news/local/metro/photos-st-louis-area-celebrates-hanukkah-the-festival-of-light/collection_fa4caa8f-da07-5364-9459-0a044ce7d757.html
1077172987	20221221	202212	2022	2022.9616	JEW	JEWISH				JEW					ISR	ISRAEL	ISR								0	032	032	03	1	4.5	2	1	2	-2.14285714285715	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20221221193000	https://www.jta.org/2022/12/21/opinion/why-well-fight-israels-new-extremist-political-agenda-with-the-determination-of-the-maccabees
1077172988	20221221	202212	2022	2022.9616	JEWUDX	HAREDI				JEW	UDX														1	010	010	01	1	0.0	10	1	10	-2.1505376344086	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20221221193000	https://www.washingtontimes.com/news/2022/dec/21/store-jerusalem-bans-women-during-parts-day/
1077172989	20221221	202212	2022	2022.9616	JEWUDX	HAREDI				JEW	UDX														1	020	020	02	1	3.0	10	1	10	-2.1505376344086	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20221221193000	https://www.washingtontimes.com/news/2022/dec/21/store-jerusalem-bans-women-during-parts-day/
1077172990	20221221	202212	2022	2022.9616	JEWUDXCVL	HAREDI				JEW	UDX	CVL			ISR	ISRAEL	ISR								1	172	172	17	4	-5.0	4	1	4	-2.1505376344086	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20221221193000	https://www.washingtontimes.com/news/2022/dec/21/store-jerusalem-bans-women-during-parts-day/
1077172991	20221221	202212	2022	2022.9616	JEWUDXCVL	HAREDI				JEW	UDX	CVL			ISRCVL	JERUSALEM	ISR					CVL			1	172	172	17	4	-5.0	6	1	6	-2.1505376344086	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20221221193000	https://www.washingtontimes.com/news/2022/dec/21/store-jerusalem-bans-women-during-parts-day/
1077172992	20221221	202212	2022	2022.9616	JPN	JAPAN	JPN								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	020	020	02	1	3.0	10	1	10	-4.67289719626168	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20221221193000	https://www.thehindu.com/news/international/russia-calls-for-non-interference-after-us-ambassador-escapes-security-breach-in-dhaka/article66290029.ece
1077172993	20221221	202212	2022	2022.9616	JUD	ATTORNEY						JUD													0	010	010	01	1	0.0	3	1	3	-8.40543881334982	3	Millcreek, Massachusetts, United States	US	USMA	MA001	41.7151	-70.2606	615761	0								3	Millcreek, Massachusetts, United States	US	USMA	MA001	41.7151	-70.2606	615761	20221221193000	https://www.goerie.com/story/news/crime/2022/12/21/erie-man-gets-probation-ordered-to-pay-victims-in-theft-spree/69741213007/
1077172994	20221221	202212	2022	2022.9616	JUD	COUNSEL						JUD													0	013	013	01	1	0.4	10	1	10	-2.64957264957265	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20221221193000	https://www.thejournal.ie/enoch-burke-to-be-released-from-prison-5953238-Dec2022/
1077172995	20221221	202212	2022	2022.9616	JUD	JUDGE						JUD													1	084	084	08	2	7.0	10	1	10	-10.4812834224599	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20221221193000	https://www.independentmail.com/story/news/local/south-carolina/2022/12/21/alex-murdaugh-murder-trial-sc-ag-not-seeking-death-penalty/69746601007/
1077172996	20221221	202212	2022	2022.9616	JUD	DEFENSE ATTORNEY						JUD													1	110	110	11	3	-2.0	10	2	10	-7.42149790042847	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20221221193000	http://www.msn.com/en-us/news/us/trump-lawyers-target-adult-survivors-act-in-attempt-to-invalidate-rape-lawsuit/ar-AA15x3G2
